employee_id,customer_id,action,timestamp,is_suspicious
E470,C23100,view,2024-08-25 03:20:00,0
E97,C16694,edit,2024-01-25 04:32:00,0
E177,C26961,edit,2024-03-26 04:59:00,0
E352,C68629,view,2024-05-31 11:00:00,0
E360,C26672,export,2024-05-22 13:36:00,0
E99,C11044,view,2024-04-02 08:36:00,0
E327,C65991,view,2024-08-08 05:41:00,0
E490,C37608,view,2024-11-22 20:36:00,0
E47,C18924,delete,2024-11-07 10:44:00,0
E149,C449,export,2024-07-22 04:29:00,0
E274,C99572,view,2024-05-22 22:20:00,0
E29,C32578,view,2024-08-07 06:07:00,0
E325,C97177,delete,2024-02-24 14:18:00,0
E116,C76078,login,2024-08-16 09:35:00,0
E480,C55768,permission_change,2024-04-16 15:14:00,0
E263,C88235,edit,2024-01-12 23:51:00,0
E104,C24329,delete,2024-09-27 19:22:00,1
E337,C78714,view,2024-07-29 11:45:00,0
E347,C77961,edit,2024-07-11 12:51:00,0
E387,C41891,export,2024-01-30 22:50:00,0
E25,C31471,view,2024-06-09 19:16:00,0
E496,C22971,permission_change,2024-07-03 15:39:00,0
E377,C69259,delete,2024-09-22 22:07:00,1
E188,C4610,view,2024-03-04 07:33:00,0
E496,C85520,edit,2024-05-04 08:24:00,0
E35,C66578,edit,2024-05-03 13:17:00,0
E223,C18924,delete,2024-02-17 02:58:00,0
E190,C40888,view,2024-01-07 18:50:00,0
E132,C47759,delete,2024-02-22 00:48:00,0
E113,C61657,edit,2024-12-19 17:01:00,0
E34,C1803,view,2024-04-16 05:07:00,0
E58,C88630,edit,2024-01-30 17:50:00,0
E204,C29309,export,2024-09-25 17:09:00,0
E488,C25469,delete,2024-10-10 00:58:00,0
E480,C86975,delete,2024-07-21 23:48:00,0
E207,C44943,edit,2024-01-17 08:58:00,0
E418,C88026,view,2024-03-03 22:29:00,0
E242,C93357,delete,2024-09-24 07:44:00,0
E3,C87503,view,2024-03-05 22:50:00,0
E497,C95616,edit,2024-05-18 07:09:00,0
E101,C13481,view,2024-04-09 13:11:00,0
E124,C87375,permission_change,2024-07-29 18:53:00,1
E487,C96761,view,2024-05-04 20:37:00,0
E454,C63964,view,2024-10-20 05:04:00,0
E292,C64701,edit,2024-11-05 18:58:00,0
E185,C7526,view,2024-01-30 08:40:00,0
E151,C64988,view,2024-07-30 23:54:00,0
E43,C96103,view,2024-04-20 22:31:00,0
E389,C75611,view,2024-05-25 10:15:00,0
E345,C35274,export,2024-06-15 10:03:00,0
E494,C10347,view,2024-10-17 02:22:00,0
E434,C57167,view,2024-02-29 03:40:00,0
E392,C95962,delete,2024-09-27 17:23:00,0
E325,C42839,edit,2024-01-07 14:41:00,0
E202,C46703,view,2024-01-29 22:02:00,0
E86,C17672,view,2024-09-26 07:42:00,0
E184,C76239,edit,2024-10-11 08:52:00,0
E496,C64581,view,2024-10-09 05:12:00,0
E118,C84694,view,2024-04-21 01:34:00,0
E461,C99074,view,2024-03-06 11:21:00,0
E236,C99600,edit,2024-10-01 18:49:00,0
E225,C219,view,2024-02-12 16:20:00,0
E274,C68832,edit,2024-09-11 01:28:00,0
E450,C56268,export,2024-09-10 07:07:00,1
E295,C21899,login,2024-12-19 11:01:00,0
E488,C13215,view,2024-09-07 08:48:00,0
E253,C38841,view,2024-07-19 15:59:00,0
E479,C41690,view,2024-05-06 01:53:00,0
E309,C29097,delete,2024-12-22 00:28:00,0
E30,C95011,delete,2024-02-14 18:09:00,0
E327,C98256,permission_change,2024-10-21 05:31:00,0
E184,C98740,edit,2024-03-30 14:37:00,0
E487,C72544,edit,2024-11-08 06:25:00,0
E167,C52460,view,2024-01-27 16:43:00,0
E364,C31707,view,2024-08-20 14:24:00,0
E360,C76784,view,2024-07-25 15:16:00,0
E418,C6760,export,2024-03-04 03:32:00,0
E20,C82198,edit,2024-08-16 03:55:00,0
E470,C71813,view,2024-09-21 03:25:00,0
E49,C55927,permission_change,2024-01-04 22:43:00,0
E21,C98168,view,2024-08-30 22:52:00,0
E280,C88235,delete,2024-07-11 09:53:00,0
E280,C92445,edit,2024-01-27 06:45:00,0
E319,C56209,view,2024-01-02 06:07:00,0
E108,C66340,delete,2024-08-13 05:26:00,0
E116,C36396,export,2024-09-29 18:23:00,0
E326,C2869,delete,2024-06-03 22:46:00,0
E394,C4646,export,2024-03-31 16:27:00,1
E417,C96505,delete,2024-08-26 03:03:00,0
E73,C51310,permission_change,2024-05-23 17:04:00,1
E225,C99572,permission_change,2024-11-14 02:22:00,0
E431,C27454,view,2024-09-17 05:23:00,0
E325,C30907,login,2024-06-29 11:11:00,0
E386,C62714,edit,2024-03-20 04:55:00,0
E474,C18806,delete,2024-06-28 03:14:00,0
E82,C210,edit,2024-05-31 09:50:00,0
E441,C15183,delete,2024-06-19 04:41:00,0
E259,C13727,edit,2024-11-24 22:15:00,0
E384,C60582,view,2024-10-30 14:55:00,0
E167,C67925,export,2024-08-24 22:45:00,0
E487,C78327,view,2024-04-29 02:37:00,0
E116,C32786,delete,2024-02-21 19:25:00,0
E460,C56061,view,2024-08-11 17:06:00,0
E343,C81731,view,2024-04-22 13:31:00,0
E51,C83296,login,2024-05-05 03:17:00,0
E316,C58986,view,2024-11-30 20:40:00,0
E279,C64277,edit,2024-11-06 04:31:00,0
E417,C56974,view,2024-08-12 17:22:00,0
E372,C21038,view,2024-12-07 14:25:00,0
E345,C15365,delete,2024-07-06 22:46:00,0
E119,C2603,view,2024-02-11 19:39:00,0
E457,C65178,delete,2024-03-29 10:08:00,0
E471,C89314,view,2024-11-03 21:12:00,0
E370,C65458,view,2024-09-10 06:21:00,0
E90,C73637,view,2024-06-27 18:26:00,0
E353,C35143,permission_change,2024-04-26 06:22:00,0
E333,C46093,view,2024-12-28 08:43:00,0
E28,C99477,view,2024-07-27 13:21:00,0
E297,C3701,export,2024-11-27 22:29:00,0
E374,C40130,export,2024-11-18 07:04:00,1
E267,C13008,edit,2024-12-29 21:38:00,0
E490,C14562,export,2024-02-04 09:38:00,0
E124,C8288,permission_change,2024-05-19 17:24:00,1
E344,C96116,export,2024-07-02 01:18:00,0
E34,C82286,view,2024-01-25 04:25:00,0
E224,C13080,view,2024-01-19 23:13:00,0
E113,C74573,permission_change,2024-07-08 23:36:00,0
E416,C72544,edit,2024-08-19 00:19:00,0
E366,C50915,delete,2024-08-27 00:41:00,0
E37,C96957,edit,2024-07-22 11:58:00,0
E446,C55421,delete,2024-07-12 13:59:00,0
E56,C95967,delete,2024-06-11 02:47:00,0
E146,C35274,export,2024-08-30 12:38:00,0
E73,C89866,export,2024-04-06 06:49:00,1
E24,C27732,view,2024-10-19 03:16:00,0
E38,C92342,edit,2024-02-25 05:14:00,0
E157,C43484,edit,2024-10-19 19:06:00,0
E439,C67632,view,2024-10-23 06:52:00,0
E279,C42568,view,2024-09-25 18:53:00,0
E333,C6391,view,2024-11-05 06:42:00,0
E326,C8616,edit,2024-01-09 09:35:00,0
E328,C33494,permission_change,2024-09-26 01:06:00,0
E487,C34014,view,2024-01-22 06:35:00,0
E225,C59859,delete,2024-09-09 16:40:00,0
E321,C96580,view,2024-03-07 01:45:00,0
E337,C70606,view,2024-06-14 16:25:00,0
E163,C37143,edit,2024-08-03 02:13:00,0
E308,C91480,permission_change,2024-06-01 13:26:00,0
E432,C11451,view,2024-08-21 05:48:00,0
E119,C41398,view,2024-09-02 18:16:00,0
E0,C3891,delete,2024-02-25 22:38:00,0
E406,C19475,export,2024-04-16 09:21:00,0
E132,C10196,login,2024-08-22 09:12:00,0
E316,C6761,delete,2024-10-20 09:51:00,0
E251,C724,delete,2024-07-02 11:44:00,0
E477,C81832,view,2024-08-24 03:06:00,0
E294,C35259,edit,2024-03-25 09:33:00,0
E354,C20018,view,2024-07-13 03:13:00,0
E221,C14460,export,2024-08-31 20:35:00,0
E485,C40130,view,2024-05-09 12:19:00,0
E315,C96149,delete,2024-10-15 02:40:00,0
E376,C93594,edit,2024-09-21 18:55:00,0
E124,C79167,permission_change,2024-07-24 17:06:00,1
E127,C94775,delete,2024-10-14 15:37:00,0
E245,C86783,view,2024-12-03 00:08:00,0
E60,C44074,export,2024-10-30 13:09:00,0
E121,C89543,view,2024-12-03 18:47:00,0
E278,C9067,edit,2024-12-22 17:50:00,0
E288,C24175,edit,2024-04-08 17:48:00,0
E134,C28572,edit,2024-04-09 22:03:00,0
E250,C74494,edit,2024-01-25 12:21:00,0
E340,C11827,view,2024-09-28 03:11:00,0
E187,C27677,view,2024-12-19 17:45:00,0
E254,C495,login,2024-05-24 18:31:00,0
E273,C55909,view,2024-02-07 02:43:00,0
E274,C47682,view,2024-08-07 05:04:00,0
E427,C13811,view,2024-07-24 18:58:00,0
E290,C56824,delete,2024-05-09 14:34:00,0
E382,C64960,delete,2024-05-27 04:17:00,0
E295,C38497,edit,2024-03-28 01:21:00,0
E322,C88984,login,2024-09-11 09:25:00,0
E264,C87336,view,2024-04-19 09:10:00,0
E488,C66790,view,2024-07-21 14:28:00,0
E492,C19836,delete,2024-06-07 13:54:00,0
E318,C23145,export,2024-12-02 18:26:00,0
E203,C3701,view,2024-09-15 13:50:00,0
E151,C21558,export,2024-02-16 14:46:00,0
E309,C55475,login,2024-09-15 00:41:00,0
E348,C88480,view,2024-06-08 05:57:00,0
E331,C6676,permission_change,2024-07-08 21:13:00,0
E229,C20216,export,2024-09-12 18:17:00,0
E204,C7171,view,2024-01-25 15:31:00,0
E100,C18890,view,2024-02-18 12:21:00,0
E324,C67796,view,2024-05-24 01:23:00,0
E483,C77201,view,2024-10-29 12:03:00,0
E337,C45675,view,2024-12-28 16:08:00,0
E365,C6685,edit,2024-09-20 17:17:00,0
E20,C97080,view,2024-07-06 06:11:00,0
E196,C51098,view,2024-09-28 01:53:00,0
E104,C64960,permission_change,2024-02-21 19:33:00,1
E165,C32245,delete,2024-06-21 16:20:00,0
E289,C27677,edit,2024-05-04 17:39:00,0
E360,C26284,login,2024-07-09 22:30:00,0
E201,C50887,export,2024-09-27 07:38:00,0
E39,C98810,login,2024-03-29 23:26:00,0
E73,C96673,delete,2024-05-08 21:54:00,1
E166,C81746,export,2024-09-05 16:39:00,0
E73,C52189,delete,2024-03-08 10:14:00,1
E481,C32014,view,2024-03-09 16:48:00,0
E198,C69308,edit,2024-12-26 11:51:00,0
E289,C55992,edit,2024-06-18 00:10:00,0
E185,C54456,view,2024-09-13 03:03:00,0
E304,C14972,view,2024-08-15 00:53:00,0
E361,C11256,export,2024-03-01 20:17:00,1
E403,C57217,edit,2024-03-30 14:20:00,0
E152,C84814,edit,2024-10-02 09:35:00,0
E336,C48258,delete,2024-08-29 08:50:00,0
E469,C53694,view,2024-07-07 21:21:00,0
E92,C9708,export,2024-04-25 00:31:00,0
E147,C20046,edit,2024-01-25 10:15:00,0
E356,C76239,edit,2024-08-31 04:43:00,0
E37,C12690,edit,2024-07-15 17:42:00,0
E412,C76311,edit,2024-07-19 07:27:00,0
E393,C83516,edit,2024-12-30 13:40:00,0
E434,C52833,view,2024-08-09 23:59:00,0
E344,C69732,export,2024-06-22 15:33:00,0
E71,C59448,edit,2024-06-22 19:22:00,0
E448,C8077,view,2024-07-20 23:13:00,0
E76,C83316,view,2024-07-07 12:55:00,0
E326,C78561,login,2024-11-25 09:23:00,0
E73,C84723,permission_change,2024-05-17 20:33:00,1
E294,C97621,edit,2024-10-31 20:01:00,0
E226,C57564,delete,2024-07-04 17:29:00,0
E290,C13285,view,2024-08-11 13:02:00,0
E381,C54937,login,2024-05-10 10:58:00,0
E225,C29960,view,2024-12-24 12:19:00,0
E267,C56505,edit,2024-03-30 07:38:00,0
E13,C19159,export,2024-03-20 04:58:00,0
E386,C12656,edit,2024-11-04 15:51:00,0
E229,C24348,export,2024-05-21 06:28:00,0
E91,C15549,view,2024-06-20 18:22:00,0
E71,C8788,view,2024-04-05 16:48:00,0
E426,C84579,view,2024-09-06 05:37:00,0
E145,C49582,edit,2024-02-06 16:47:00,0
E432,C27471,delete,2024-07-13 12:51:00,0
E151,C53678,export,2024-07-04 23:28:00,0
E208,C58760,edit,2024-05-27 08:44:00,0
E167,C22263,edit,2024-07-20 06:34:00,0
E65,C27796,delete,2024-10-05 02:05:00,0
E450,C98891,permission_change,2024-09-13 11:17:00,1
E195,C89734,permission_change,2024-03-01 16:07:00,0
E249,C8601,edit,2024-06-16 02:59:00,0
E82,C20486,view,2024-06-07 05:55:00,0
E155,C77814,delete,2024-11-21 23:59:00,1
E444,C56417,edit,2024-11-14 09:24:00,0
E191,C25573,edit,2024-09-07 20:20:00,0
E374,C47562,delete,2024-12-19 15:55:00,1
E38,C47136,delete,2024-05-24 15:18:00,0
E30,C89318,edit,2024-12-21 10:03:00,0
E306,C87527,export,2024-07-18 07:37:00,0
E468,C70688,login,2024-01-15 10:57:00,0
E133,C66340,view,2024-11-02 22:56:00,0
E291,C3891,view,2024-09-24 00:14:00,0
E221,C78952,view,2024-12-26 13:17:00,0
E197,C20918,view,2024-05-02 07:04:00,0
E307,C24537,delete,2024-09-06 20:34:00,0
E369,C5093,export,2024-05-04 04:31:00,0
E430,C62163,permission_change,2024-06-07 11:37:00,0
E6,C78226,export,2024-05-24 07:14:00,0
E147,C83194,view,2024-09-06 04:04:00,0
E287,C21639,edit,2024-06-06 15:56:00,0
E271,C68320,export,2024-08-28 07:48:00,0
E402,C81975,view,2024-09-08 12:16:00,0
E266,C57646,edit,2024-08-17 16:30:00,0
E383,C9585,delete,2024-03-05 13:10:00,0
E46,C57399,view,2024-09-08 09:32:00,0
E386,C22389,login,2024-04-25 07:55:00,0
E451,C86102,edit,2024-07-06 11:33:00,0
E112,C60219,edit,2024-06-19 09:22:00,0
E465,C4733,edit,2024-06-24 01:02:00,0
E252,C28345,view,2024-11-03 06:38:00,0
E421,C4762,delete,2024-02-01 01:24:00,0
E388,C93405,view,2024-07-06 03:57:00,0
E121,C6243,view,2024-12-19 09:06:00,0
E295,C35581,export,2024-02-16 13:29:00,0
E247,C4425,export,2024-05-09 14:14:00,0
E361,C55727,delete,2024-02-13 00:08:00,1
E104,C495,export,2024-04-29 00:58:00,1
E35,C61848,view,2024-02-10 07:59:00,0
E346,C31445,login,2024-04-15 13:36:00,0
E187,C67199,edit,2024-07-14 21:28:00,0
E383,C97820,export,2024-10-09 14:22:00,0
E493,C44652,export,2024-12-25 07:52:00,0
E210,C28597,delete,2024-08-08 22:47:00,0
E86,C23381,login,2024-02-04 18:11:00,0
E142,C34769,delete,2024-03-02 08:20:00,0
E441,C46755,login,2024-03-21 03:05:00,0
E4,C46953,view,2024-06-17 14:21:00,0
E83,C19518,view,2024-06-28 22:23:00,0
E229,C15161,export,2024-06-12 12:57:00,0
E446,C44195,view,2024-07-05 14:02:00,0
E184,C8785,view,2024-07-11 04:23:00,0
E236,C99477,export,2024-04-10 00:54:00,0
E465,C38724,delete,2024-05-18 10:24:00,0
E293,C26916,view,2024-04-30 13:51:00,0
E458,C30921,edit,2024-03-27 13:03:00,0
E147,C54252,login,2024-11-17 16:20:00,0
E325,C84159,export,2024-05-30 13:13:00,0
E25,C21688,edit,2024-03-07 06:21:00,0
E401,C14599,login,2024-09-03 15:39:00,0
E289,C50933,edit,2024-12-28 14:21:00,0
E63,C99023,view,2024-04-17 18:10:00,0
E241,C58538,view,2024-12-20 00:56:00,0
E85,C99955,view,2024-04-11 17:46:00,0
E409,C51820,edit,2024-02-13 08:14:00,0
E317,C81095,view,2024-09-30 16:31:00,0
E214,C86102,delete,2024-11-01 08:24:00,0
E221,C43712,view,2024-11-02 20:31:00,0
E252,C49236,view,2024-11-25 08:37:00,0
E164,C12292,permission_change,2024-12-02 01:11:00,0
